ArrivalDelay;AirTime;DepartureDelay;Distance;TaxiIn;TaxiOut;MidOfWeekFlag
15;92;-9;446;36;34;0
0;82;5;442;71;14;0
12;90;2;450;25;25;0
93;86;96;462;23;17;0
104;100;72;442;32;44;1
-4;78;-5;462;50;26;0
-14;81;-9;464;19;13;0
-3;78;-5;430;29;25;0
-14;71;-13;448;25;26;0
35;71;51;456;72;15;0
-9;92;8;657;49;9;0
-17;94;-3;663;15;11;1
29;85;17;657;67;50;1
11;93;18;653;26;21;0
19;99;26;681;44;12;0
-2;99;-1;673;57;22;0
-6;94;-1;671;37;22;0
14;114;0;661;81;24;0
-12;94;-3;675;17;17;1
0;97;5;687;46;21;1
17;101;0;659;26;35;0
-12;104;-4;671;49;11;0
-13;97;-3;687;42;13;0
10;92;25;671;24;14;0
11;98;16;675;70;19;0
-19;98;-10;679;59;14;1
-10;106;-6;649;26;12;1
-17;100;-5;663;54;10;0
-9;98;0;665;63;14;0
13;91;-2;665;64;48;0
-2;98;-4;647;82;24;0
20;93;41;699;39;9;0
120;90;138;687;39;21;1
-8;90;-2;655;33;21;1
-8;97;-5;651;31;21;0
-5;109;0;667;50;10;0
13;94;-5;677;42;49;0
-14;93;-2;645;63;14;0
17;101;20;683;12;19;0
-16;90;-1;653;25;10;0
-20;92;-5;659;37;12;1
-10;91;-4;677;39;22;1
3;98;-3;663;48;27;0
-1;109;-9;651;35;23;0
-3;105;-3;663;33;13;0
-10;104;-5;659;33;12;0
-5;99;-5;635;25;15;0
-10;92;-7;665;29;13;1
-1;100;-5;679;27;13;1
-10;98;-4;681;25;14;0
3;102;-4;671;42;17;0
-13;99;-5;665;52;15;0
-17;91;-5;669;37;14;0
4;100;1;671;46;14;0
1;105;-10;669;16;28;1
3;109;-3;675;34;11;1
3;102;-1;651;43;20;0
-5;98;-5;669;41;12;0
-15;94;0;689;47;11;0
-12;99;-5;661;72;15;0
-4;97;-2;669;43;19;0
-8;92;-5;713;36;9;1
-13;90;-5;667;45;12;1
-3;98;-6;655;34;12;0
-12;100;-5;675;14;13;0
-9;104;-5;677;42;13;0
-12;94;-4;667;65;18;0
3;110;0;669;42;13;0
20;91;29;669;14;23;0
14;95;20;671;30;23;1
4;87;12;683;29;26;1
43;93;34;665;25;41;0
-11;102;-5;649;47;14;0
41;95;52;693;16;18;0
-18;93;-5;691;44;13;0
30;100;23;675;41;28;0
38;90;58;673;61;13;1
104;100;116;675;42;13;1
43;110;33;665;25;28;0
-5;107;-5;683;43;14;0
26;97;29;689;36;25;0
-13;93;-1;671;40;15;0
9;98;14;655;15;20;0
2;95;-3;665;32;19;1
11;107;-4;675;95;34;1
-14;100;-9;671;43;18;0
38;97;29;675;73;39;0
-1;100;3;669;48;17;0
-3;97;1;663;81;20;0
3;93;-2;655;60;17;1
-19;92;-5;669;41;13;1
15;100;17;671;22;22;0
3;106;-5;685;15;25;0
-12;92;-5;661;60;21;0
-16;94;-9;669;39;15;0
-7;104;-3;671;34;15;0
49;87;51;659;52;34;0
31;106;34;673;37;13;1
65;90;77;683;34;21;1
83;106;87;673;68;11;0
61;108;53;673;26;29;0
-15;92;-8;671;29;16;0
15;104;17;679;28;19;0
-2;101;-5;681;99;16;1
-1;98;10;657;23;14;1
-4;105;-2;667;50;14;0
-20;95;-10;683;34;14;0
-14;93;-2;675;19;14;0
52;100;57;677;29;18;0
26;106;29;643;33;17;0
-6;101;-4;665;49;20;1
-4;95;-3;659;40;25;0
-10;94;-4;663;68;19;0
56;89;70;683;32;21;0
-4;107;-7;661;36;19;0
101;92;123;683;34;13;0
118;95;132;659;40;16;1
-4;101;-4;663;38;19;0
-7;105;-11;689;42;22;0
-13;95;-11;665;17;23;0
0;95;-5;679;22;31;0
10;108;-4;669;26;30;0
8;198;12;1585;49;14;0
-26;200;-8;1533;54;14;1
40;243;-5;1541;22;45;1
32;197;52;1549;20;17;0
-12;208;-7;1557;32;22;0
-3;207;-1;1573;29;26;0
-12;213;-4;1549;37;12;1
-23;204;-4;1553;26;11;1
-12;212;-6;1551;39;12;0
22;229;5;1557;45;32;0
21;225;1;1563;63;30;0
16;206;23;1557;45;17;1
-8;208;1;1543;25;12;1
48;215;37;1563;49;26;0
-14;206;-8;1571;39;16;1
-2;196;14;1551;50;16;1
2;220;-7;1561;47;21;0
-3;52;-4;270;42;21;0
31;46;15;266;25;38;0
4;46;11;278;57;18;1
9;89;0;645;43;37;0
4;100;-4;671;81;12;0
105;95;117;661;51;13;1
-3;85;-10;452;42;21;0
13;72;22;462;17;12;0
12;72;10;446;63;25;0
16;75;18;476;63;15;1
8;74;15;466;42;13;1
110;83;113;440;19;16;0
55;92;14;446;42;54;0
75;95;59;450;43;25;0
25;89;13;460;16;19;0
16;85;7;432;15;21;0
61;93;20;452;38;49;1
41;92;28;454;41;22;1
-7;78;-10;460;9;13;0
37;72;47;462;59;14;0
2;77;0;450;59;20;0
-8;76;-5;452;42;16;0
41;79;41;436;21;20;0
20;375;-4;2350;27;30;0
-9;222;1;1785;50;25;0
-26;284;-9;2411;25;17;0
33;329;7;2419;49;24;0
-2;316;-7;2417;54;20;0
-2;259;8;2140;62;29;0
43;243;29;1970;59;53;0
-6;240;1;1950;56;22;0
31;227;60;1948;44;14;0
11;225;38;1946;69;10;0
-6;237;-4;1934;35;25;0
-9;233;-1;1802;20;15;0
28;228;38;1832;53;30;0
57;267;34;2119;37;60;0
4;137;9;1089;51;31;0
-10;135;-3;1103;45;25;0
66;137;77;1091;39;24;0
4;141;1;1085;39;39;0
-23;139;-8;1089;16;13;0
-1;227;5;1780;47;24;0
-37;215;-5;1794;40;13;0
-25;267;-4;2255;27;29;0
20;64;23;296;32;26;0
23;273;43;2216;47;16;0
0;285;-1;2232;9;25;0
75;286;96;2294;52;33;0
-42;274;-8;2288;30;17;0
-5;48;-3;270;29;20;0
9;48;-9;274;56;40;0
-12;49;-6;280;31;13;0
-8;48;-3;236;64;18;0
-2;56;-6;280;41;20;0
3;53;6;272;48;12;0
11;60;-3;272;34;36;0
-13;52;-2;274;49;16;0
15;51;-3;288;15;24;0
37;258;43;2093;41;31;0
-18;251;-1;2085;43;18;0
9;173;20;1348;20;20;0
-1;169;12;1330;42;30;0
8;76;15;457;43;17;0
11;86;14;437;22;13;0
10;39;21;237;29;13;0
-11;190;19;1545;22;15;0
-13;202;-3;1565;71;22;0
-18;190;0;1529;43;29;0
3;271;6;2194;25;27;0
-3;131;-4;794;29;26;0
-17;141;-5;802;18;11;0
9;139;4;786;51;15;0
11;296;1;2214;54;30;0
52;302;41;2218;42;28;0
-24;258;-1;2212;94;16;0
6;285;-4;2242;34;24;0
98;252;143;2224;18;17;0
99;269;122;2214;22;20;0
8;52;1;308;27;31;0
0;54;-1;304;19;20;0
2;52;5;278;31;18;0
-2;46;-2;294;26;22;0
-10;53;-5;320;35;14;0
-5;51;-2;292;37;20;0
7;55;9;288;39;16;0
4;51;7;306;54;19;0
3;41;29;286;39;13;0
-8;49;-3;302;18;21;0
14;51;26;306;36;24;0
10;51;5;316;9;29;0
9;52;20;286;24;20;0
4;52;9;294;39;19;0
60;55;62;290;21;17;0
5;250;-3;1962;32;33;0
-17;235;-1;1948;42;18;0
8;66;1;407;48;36;0
51;60;49;294;68;24;0
-4;48;1;276;24;27;0
14;52;22;288;44;15;0
4;170;-5;890;63;16;0
9;148;14;896;50;16;0
-17;156;-7;902;21;20;0
-3;161;-1;888;43;13;0
4;76;10;456;20;21;0
46;87;41;444;38;20;0
-5;81;0;448;49;21;0
2;81;3;454;53;14;0
13;89;-1;472;21;25;0
-3;83;-5;424;42;18;0
-5;82;-4;424;30;19;0
-13;75;-9;426;22;11;0
-6;85;-3;441;33;18;0
-17;78;-6;427;54;17;0
-1;84;-3;435;35;20;0
9;47;1;268;46;26;0
-12;48;-5;256;51;10;0
-6;52;-2;262;31;9;0
-3;48;0;262;47;19;0
20;51;18;284;37;25;0
0;49;-5;280;36;19;0
-12;254;-6;2020;23;24;0
-9;242;0;2052;19;13;0
-16;219;2;1801;50;17;1
-12;281;9;2411;56;15;1
-25;286;-2;2413;34;12;1
-15;254;5;2134;35;22;1
17;238;15;1952;42;25;1
-26;236;-9;1948;35;17;1
-29;233;-9;1964;29;14;1
22;232;33;1962;67;21;1
-8;239;-3;1938;33;16;1
-20;212;-5;1798;21;23;1
-34;213;-9;1810;22;13;1
7;248;41;2147;16;16;1
-17;139;-5;1101;24;17;1
-20;158;-7;1103;33;11;1
-13;141;-4;1079;57;19;1
16;138;24;1101;53;14;1
-21;225;-5;1794;50;14;1
-8;51;9;308;20;19;1
-9;281;2;2216;65;23;1
0;294;-4;2286;37;26;1
-27;279;-2;2288;35;18;1
79;48;84;270;47;20;1
0;53;-5;276;35;18;1
-7;49;-2;262;33;13;1
18;46;28;266;51;15;1
56;49;59;282;26;19;1
-5;52;-5;278;28;12;1
-4;54;-4;294;46;23;1
19;253;42;2055;63;18;1
-16;179;-9;1346;33;21;1
-18;181;-4;1356;24;17;1
32;97;24;447;23;18;1
21;190;-2;1567;36;14;1
17;197;41;1555;51;22;1
-12;204;-1;1543;37;19;1
-11;268;1;2212;42;18;1
-10;143;-1;800;34;15;1
11;133;15;794;50;12;1
-26;262;-7;2204;32;26;1
-18;261;10;2218;25;18;1
-22;256;-3;2210;26;18;1
-17;266;-3;2228;35;14;1
-34;261;-3;2208;54;16;1
-23;261;-3;2178;79;17;1
-7;52;-5;292;13;17;1
1;52;5;290;55;16;1
26;54;27;286;38;32;1
-9;49;-9;314;22;26;1
-4;51;1;276;19;22;1
-15;48;-4;298;56;10;1
-10;51;-7;320;36;20;1
-9;48;-6;284;14;18;1
-25;51;-6;278;17;12;1
-1;52;1;290;29;22;1
99;53;111;314;37;18;1
-9;53;-8;292;68;21;1
-13;52;-7;300;48;14;1
-19;235;-2;1956;74;17;1
-9;58;-4;294;27;17;1
-9;52;-4;294;34;20;1
-14;151;-5;928;44;11;1
-18;147;-9;892;84;11;1
105;84;106;446;44;25;1
74;95;72;468;49;24;1
9;99;-6;444;36;17;1
94;85;96;480;27;18;1
88;92;74;460;40;33;1
2;81;4;424;22;20;1
-4;84;-3;436;34;19;1
4;85;2;441;68;24;1
-11;47;-2;262;31;9;1
1;47;-8;262;10;11;1
-6;48;-1;284;23;12;1
-3;51;2;276;32;15;1
16;242;41;2018;28;22;1
25;374;-2;2328;29;35;1
44;276;63;2421;61;23;1
111;289;59;2419;52;95;1
54;281;82;2413;15;16;1
8;224;20;1950;101;37;1
-9;237;0;1962;27;26;1
-4;238;1;1952;31;28;1
20;212;25;1832;26;43;1
38;206;84;1812;101;11;1
10;247;36;2139;50;24;1
19;133;22;1095;71;38;1
-1;138;-2;1097;24;33;1
82;137;86;1099;63;34;1
81;221;44;1792;28;84;1
-25;217;-4;1782;59;27;1
-20;265;1;2255;56;26;1
15;281;19;2224;24;25;1
104;269;121;2218;30;25;1
91;276;122;2312;76;24;1
40;296;60;2308;25;18;1
37;70;7;286;27;20;1
31;85;-8;258;60;25;1
3;62;0;282;45;16;1
71;58;-2;256;30;96;1
60;54;64;264;59;15;1
29;49;9;300;27;49;1
14;55;13;270;17;27;1
0;55;-3;284;37;16;1
3;248;11;2055;47;38;1
69;265;81;2085;61;19;1
70;177;44;1314;66;68;1
38;93;23;451;40;24;1
11;43;-4;239;48;40;1
-9;186;-1;1535;21;40;1
14;201;12;1559;24;34;1
3;273;-1;2200;13;32;1
19;130;9;818;68;37;1
102;140;63;808;32;75;1
-31;267;-6;2228;30;15;1
18;270;23;2228;56;38;1
-2;248;27;2236;32;18;1
-9;274;-1;2212;28;25;1
14;240;65;2222;27;12;1
69;246;111;2242;48;14;1
-4;52;-5;292;49;22;1
55;55;37;282;49;45;1
15;54;13;286;30;25;1
9;53;-3;292;39;34;1
-6;51;2;310;45;15;1
-3;49;7;294;28;14;1
116;56;118;320;42;30;1
77;58;20;292;37;87;1
89;49;8;292;36;132;1
66;49;1;314;23;104;1
117;56;127;274;51;16;1
-7;48;5;324;17;17;1
65;53;73;302;47;18;1
26;56;47;278;41;1;1
53;220;88;1944;31;14;1
8;54;11;298;40;26;1
17;163;5;892;57;28;1
37;152;36;880;26;15;1
3;161;-3;904;40;28;1
-4;158;-1;908;53;9;1
36;70;50;458;28;18;1
29;83;14;460;40;31;1
91;84;6;442;18;112;1
36;85;30;432;39;26;1
40;83;45;451;39;22;1
43;72;59;455;6;14;1
7;60;-6;284;66;19;1
24;53;14;274;18;26;1
26;52;17;260;49;31;1
5;245;9;2042;17;34;1
-5;222;13;1795;47;14;0
15;282;20;2433;14;34;0
-14;296;0;2431;46;12;0
26;258;50;2150;33;16;0
44;246;11;1952;57;68;0
20;246;30;1958;49;18;0
8;258;15;1938;42;11;0
33;236;22;1972;40;45;0
-18;220;1;1812;25;20;0
29;232;38;1822;80;16;0
2;253;14;2131;19;33;0
1;141;3;1085;62;30;0
-9;144;-2;1059;32;20;0
45;145;56;1095;25;13;0
38;150;59;1095;83;15;0
8;146;11;1097;29;18;0
12;220;17;1774;30;34;0
35;56;21;296;42;49;0
56;291;68;2230;33;16;0
88;292;95;2290;43;33;0
10;281;32;2302;19;24;0
15;49;6;282;47;29;0
-4;45;-2;274;45;16;0
-11;47;-2;280;49;14;0
6;44;12;272;34;18;0
5;46;-3;264;39;29;0
0;44;5;276;50;21;0
-6;49;6;276;60;12;0
-4;48;-2;280;33;26;0
1;47;4;260;47;18;0
-2;269;-1;2091;35;26;0
-12;175;-3;1330;48;18;0
49;187;36;1336;37;45;0
31;77;7;441;46;52;0
36;210;49;1531;19;17;0
110;286;96;2208;40;38;0
38;171;-2;810;46;46;0
-3;136;-5;810;15;13;0
48;267;50;2206;74;41;0
2;274;17;2248;22;11;0
-21;273;1;2208;24;15;0
48;59;27;298;59;42;0
3;59;-7;316;47;27;0
2;52;10;318;37;11;0
73;70;28;272;45;62;0
3;45;17;296;75;11;0
75;59;68;298;38;25;0
-28;41;-5;278;25;12;0
3;55;0;300;61;27;0
35;53;32;290;35;25;0
51;64;32;292;23;46;0
70;60;54;298;23;35;0
45;54;22;316;44;45;0
37;64;27;286;33;29;0
-24;41;-5;296;22;14;0
-12;45;5;290;67;12;0
9;56;5;296;54;15;0
5;245;-5;1940;64;39;0
45;72;24;379;32;44;0
26;56;11;284;48;37;0
14;48;19;294;56;23;0
17;174;5;898;26;14;0
-3;164;-4;894;46;10;0
14;169;-9;896;13;32;0
0;78;-1;446;15;19;0
14;79;-4;476;33;43;0
3;78;2;442;25;17;0
35;78;7;450;43;50;0
32;83;5;446;60;51;0
-9;71;0;412;49;16;0
43;72;50;394;52;12;0
0;83;-2;451;38;25;0
-9;84;-3;439;13;14;0
18;43;25;242;50;18;0
14;40;7;264;24;30;0
17;44;18;270;40;23;0
34;44;21;264;34;44;0
61;44;62;246;51;28;0
-13;262;-1;2032;35;15;0
14;232;0;1787;35;35;0
33;337;-2;2441;28;26;0
-15;300;-3;2425;83;14;0
-14;278;-3;2128;46;11;0
-7;242;5;1954;25;23;0
14;251;26;1952;15;11;0
-16;247;-4;1954;20;11;0
8;256;-1;1946;42;22;0
9;242;7;1830;41;22;0
-12;232;-3;1788;71;18;0
-6;267;0;2111;24;28;0
5;163;-1;1101;59;23;0
-8;152;-2;1093;24;12;0
14;164;3;1085;24;17;0
18;168;-3;1103;58;35;0
1;251;-6;1790;35;21;0
14;56;13;298;18;38;0
-3;285;-6;2244;39;33;0
2;316;-3;2302;41;15;0
11;301;10;2280;14;38;0
-10;46;-5;274;8;17;0
-8;46;-4;266;23;17;0
-9;46;-4;292;38;18;0
-14;45;-5;266;22;13;0
-10;45;-2;280;30;15;0
6;47;7;294;17;14;0
2;49;12;272;81;20;0
-1;265;5;2061;32;23;0
3;193;-5;1334;38;19;0
-13;191;-4;1340;25;15;0
-10;74;-1;465;76;13;0
-5;209;-2;1553;44;16;0
100;215;117;1537;44;19;0
32;259;4;1543;22;25;0
14;285;10;2202;15;22;0
-5;141;-5;802;60;26;0
6;143;2;788;33;12;0
22;292;23;2214;66;23;0
-5;285;3;2226;41;11;0
8;282;8;2218;51;35;0
52;284;63;2220;46;16;0
-2;46;-4;310;42;29;0
28;51;31;290;68;20;0
-9;53;-2;310;43;13;0
9;52;10;308;25;20;0
12;54;-4;306;43;44;0
13;55;-5;280;77;22;0
-8;53;-5;300;42;20;0
-18;51;-4;310;23;20;0
-7;49;-5;296;37;23;0
-22;48;0;294;8;11;0
-14;51;-6;308;55;13;0
-12;52;-7;302;45;15;0
-4;48;-4;298;24;13;0
21;271;-3;1944;37;34;0
14;68;8;391;58;31;0
0;54;-3;306;48;25;0
-5;51;1;292;84;16;0
13;179;-5;906;49;18;0
3;167;-8;890;63;20;0
45;162;32;912;52;29;0
-10;77;-5;450;65;15;0
21;79;12;482;40;37;0
4;81;-7;438;21;26;0
-3;79;-6;460;32;21;0
-10;71;-4;422;32;21;0
-2;75;-6;424;37;32;0
3;81;-4;417;51;28;0
-4;78;-9;437;18;32;0
-11;45;-7;268;21;15;0
-9;47;-8;264;21;14;0
-1;43;1;276;23;28;0
-4;44;3;280;50;17;0
-8;254;-5;2018;45;32;0
0;236;-2;1793;39;24;0
14;328;1;2425;28;10;0
2;312;-2;2421;33;19;0
-6;277;-1;2154;41;18;0
-4;243;-2;1968;43;31;0
-12;248;-2;1948;24;12;0
-13;245;-3;1952;34;16;0
-3;246;3;1954;50;12;0
1;246;0;1946;61;16;0
0;236;9;1832;43;16;0
3;242;-5;1816;29;24;0
-12;267;4;2119;35;18;0
-3;146;6;1097;62;15;0
-9;151;-5;1099;29;14;0
-9;143;-5;1091;34;20;0
-14;145;4;1097;48;17;0
3;252;-5;1790;73;14;0
-18;58;-4;282;55;16;0
-20;271;0;2198;46;19;0
40;322;-1;2286;11;36;0
-10;304;-1;2284;36;21;0
0;51;-4;264;21;15;0
-7;47;-1;274;89;15;0
-7;48;-4;264;33;17;0
-7;48;-5;264;53;20;0
2;47;-3;282;26;21;0
-3;44;-9;260;31;19;0
-17;45;-2;284;63;14;0
-7;46;-2;276;78;13;0
-16;262;-1;2057;47;15;0
11;202;-2;1338;51;21;0
-9;190;-5;1338;35;13;0
0;83;-4;451;89;20;0
-14;274;-3;2228;44;14;0
3;161;-7;802;57;17;0
7;145;-2;812;29;14;0
-13;285;1;2222;25;12;0
-11;278;5;2216;28;15;0
-16;267;1;2220;14;16;0
-4;285;1;2210;59;18;0
-27;271;-5;2204;68;18;0
10;307;0;2232;30;17;0
-5;49;-1;282;60;19;0
42;47;52;290;25;18;0
-9;63;-6;306;34;10;0
-3;52;-5;266;95;23;0
-8;48;1;290;36;16;0
-8;48;0;276;16;14;0
-7;49;-2;290;21;21;0
-14;49;-3;292;45;22;0
10;51;-1;280;98;33;0
-21;52;-8;298;49;13;0
82;47;95;286;61;17;0
-7;49;0;304;60;16;0
-4;49;-3;284;40;23;0
-6;252;-3;1958;40;15;0
1;72;5;395;30;16;0
-10;48;0;284;19;17;0
-17;49;-6;318;60;14;0
9;176;-3;918;101;11;0
-3;160;-5;898;30;17;0
5;175;-2;898;22;12;0
72;89;59;480;27;31;0
14;81;8;436;7;21;0
-15;76;-11;458;37;12;0
-7;82;-9;438;22;16;0
-1;74;1;438;30;13;0
-9;81;-8;410;52;21;0
-9;72;-12;406;53;17;0
11;85;21;437;24;12;0
4;87;-5;429;33;29;0
-10;45;-5;280;64;12;0
-10;43;-6;284;35;15;0
-19;41;-7;282;23;9;0
-4;46;7;262;22;11;0
-9;45;-6;274;44;13;0
-12;47;-5;260;15;11;0
111;254;129;2036;25;24;0
10;378;-3;2340;84;17;0
-17;230;-5;1793;57;12;0
-2;308;-2;2421;32;18;0
52;315;43;2419;25;18;0
-9;304;-5;2441;43;18;0
-15;271;-6;2156;58;18;0
-18;238;-5;1948;60;27;0
-14;245;-5;1966;38;11;0
16;256;4;1964;28;27;0
7;263;-3;1944;66;16;0
14;260;-3;1964;29;24;0
5;240;-2;1800;46;29;0
-20;222;-4;1808;42;21;0
22;271;29;2131;52;23;0
2;150;3;1115;16;24;0
-5;155;-2;1087;15;11;0
-11;147;-5;1097;16;12;0
-25;145;-1;1091;32;10;0
24;151;24;1097;33;22;0
0;262;-6;1798;52;10;0
-22;224;-1;1774;37;15;0
-26;278;-5;2257;87;20;0
-7;61;-3;292;22;24;0
-17;277;-3;2224;35;16;0
-9;283;-2;2210;13;16;0
-4;296;-2;2284;34;22;0
-31;282;-6;2272;38;25;0
-27;277;5;2288;71;16;0
-7;46;6;276;34;10;0
-5;48;-6;268;90;19;0
-15;44;-5;254;41;15;0
-11;45;-2;270;50;15;0
-14;46;-4;284;52;11;0
2;46;9;274;50;14;0
-14;48;1;292;27;14;0
-23;44;-5;284;53;14;0
9;49;-1;264;67;14;0
-9;265;2;2079;38;18;0
3;253;9;2053;19;32;0
-18;174;-4;1362;44;14;0
-7;177;-7;1352;46;22;0
12;76;23;437;34;13;0
-7;77;-2;459;29;18;0
-19;36;-10;233;23;16;0
-14;190;5;1551;55;26;0
34;213;-7;1569;11;16;0
4;215;0;1539;50;34;0
12;216;5;1529;57;33;0
0;290;-6;2210;43;20;0
33;146;35;806;54;10;0
-4;147;-4;812;27;21;0
8;146;-6;814;72;17;0
60;290;52;2212;48;26;0
5;290;1;2206;20;27;0
-19;258;5;2224;20;16;0
9;304;-4;2232;49;21;0
66;265;95;2210;22;22;0
-15;269;-3;2222;64;24;0
-21;49;-8;282;26;11;0
-13;48;-4;312;33;10;0
-11;49;-5;276;30;20;0
-13;52;-4;282;48;13;0
-12;48;-7;284;23;20;0
32;48;44;276;15;15;0
15;55;-9;284;54;37;0
-19;45;-3;290;44;18;0
-5;52;-3;292;64;21;0
-19;54;-2;298;37;13;0
-9;51;-2;294;39;15;0
-26;48;-3;302;11;11;0
-9;49;3;296;20;11;0
21;53;23;306;67;20;0
-3;255;-7;1954;69;24;0
1;252;-6;1956;38;29;0
3;70;0;387;63;22;0
-3;55;0;288;35;20;0
-10;47;-2;302;45;25;0
-4;52;-4;330;56;21;0
0;169;-5;912;29;11;0
17;166;-1;904;35;27;0
-8;168;-5;914;32;16;0
-3;162;-3;904;25;13;0
3;77;-1;468;32;29;0
-9;82;-2;452;14;11;0
-14;77;-5;424;15;18;0
-3;83;-8;448;21;14;0
-5;79;-4;482;24;14;0
-12;72;-4;422;43;19;0
-8;74;-2;422;58;20;0
-7;70;-5;428;31;14;0
-9;75;-5;441;54;26;0
-6;79;-6;445;21;27;0
1;78;0;423;55;26;0
-17;43;-6;266;73;10;0
-4;47;-1;276;28;14;0
-3;45;-6;252;26;21;0
-10;48;-7;248;35;11;0
-3;46;-3;262;51;23;0
-6;47;-5;276;40;18;0
-23;245;-5;2022;29;24;0
-7;258;-3;2022;43;17;0
43;393;7;2344;42;31;0
9;242;9;1767;50;16;0
-8;298;-3;2413;38;19;0
1;300;-4;2429;31;18;0
55;301;68;2413;34;16;0
6;294;-7;2164;36;24;0
-14;238;-4;1976;18;24;0
-15;238;-7;1972;48;23;0
-16;237;-1;1956;36;18;0
-2;243;5;1954;96;10;0
-12;230;1;1952;41;17;0
0;230;2;1820;21;30;0
5;229;2;1804;6;42;0
0;261;16;2127;32;25;0
-21;138;-3;1089;95;12;0
-12;146;1;1079;29;12;0
2;147;7;1121;32;12;0
-17;138;-1;1103;36;15;0
-1;243;-3;1780;29;18;0
-19;233;-4;1774;21;14;0
-34;284;-11;2281;28;14;0
91;54;122;316;69;10;0
81;278;105;2222;137;10;0
7;276;19;2226;56;18;0
-6;305;-2;2286;14;13;0
87;281;126;2282;23;15;0
-36;281;-8;2276;41;15;0
-9;46;-5;266;65;13;0
-9;45;-5;292;22;13;0
-12;45;-4;268;85;12;0
-9;44;2;294;51;12;0
-13;46;-3;298;49;11;0
-6;48;-6;280;44;19;0
65;44;79;282;40;20;0
-13;45;1;274;36;17;0
-3;51;-2;266;70;13;0
-1;266;5;2099;47;23;0
-20;255;-10;2093;81;23;0
-9;183;-4;1348;27;16;0
0;183;11;1340;46;23;0
36;69;41;429;35;25;0
24;76;25;429;40;23;0
-9;38;-4;221;78;19;0
-16;209;-5;1559;51;21;0
46;212;61;1565;9;15;0
-20;207;-9;1561;19;19;0
55;201;69;1563;38;18;0
15;288;-1;2198;12;33;0
53;128;69;818;60;13;0
3;144;0;810;29;28;0
7;137;-3;802;37;19;0
-23;269;-2;2212;74;14;0
58;273;73;2222;21;18;0
-28;258;-5;2204;23;15;0
-1;258;31;2236;77;22;0
-3;269;17;2224;38;15;0
-1;48;5;288;24;17;0
-7;48;-1;280;39;20;0
-18;49;-3;308;78;11;0
-1;45;14;278;48;10;0
-5;51;-9;298;35;25;0
-6;55;0;290;59;12;0
-6;46;5;300;25;13;0
-2;49;-7;296;28;16;0
-13;43;-3;310;47;26;0
-9;48;0;298;43;20;0
6;52;12;314;44;27;0
2;54;-7;306;37;29;0
-10;48;7;278;59;16;0
32;47;48;308;7;15;0
31;52;42;306;22;10;0
5;248;-5;1932;42;36;0
9;250;-5;1966;42;34;0
37;74;24;357;43;28;0
3;52;0;302;40;25;0
37;45;59;292;50;9;0
-11;47;-1;282;36;17;0
14;181;1;896;43;13;0
-13;151;-7;908;47;13;0
-14;147;-1;926;32;24;0
4;166;1;910;53;16;0
-10;71;-3;460;50;19;0
71;97;67;430;32;13;0
20;78;14;462;38;34;0
-9;74;-5;466;61;14;0
-5;77;-1;442;59;15;0
1;75;-5;418;20;31;0
14;79;8;424;23;27;0
-3;71;-5;424;31;17;0
-12;82;-5;423;35;18;0
-23;67;-5;455;44;13;0
-8;46;-5;262;41;15;0
-8;45;-2;268;36;14;0
30;43;34;266;46;19;0
-17;43;-5;268;29;10;0
-1;44;-8;272;35;23;0
-5;45;0;270;32;19;0
24;269;23;2036;38;28;0
-2;251;0;2030;30;33;0
-14;231;-8;1797;18;17;1
-14;297;-8;2447;53;15;1
-19;293;-6;2433;53;18;1
-21;256;-3;2142;26;19;1
-17;239;-4;1966;24;16;1
-19;245;-7;1958;40;15;1
-20;235;-1;1956;84;16;1
-14;239;1;1978;38;9;1
-11;243;-5;1974;39;16;1
-15;227;-2;1812;60;18;1
-18;233;-6;1806;53;13;1
-20;263;0;2121;75;16;1
-13;148;-5;1093;42;12;1
-11;153;-4;1083;20;22;1
8;161;-4;1105;34;24;1
-15;143;-5;1077;21;12;1
-8;244;-7;1810;62;15;1
-10;60;-5;314;31;24;1
51;285;68;2224;42;15;1
-20;291;-3;2288;31;11;1
13;299;27;2294;71;17;1
-9;48;-2;268;42;12;1
-11;45;-5;264;47;17;1
-1;46;6;268;37;17;1
-14;46;-6;290;28;18;1
-1;46;-1;276;51;16;1
-8;49;-8;260;28;17;1
-8;47;-1;296;26;19;1
3;190;3;1342;61;12;1
-10;71;-4;461;29;19;1
10;205;-5;1591;35;12;1
46;207;73;1573;42;12;1
26;244;6;1573;22;14;1
-9;285;-9;2192;49;15;1
-14;133;-3;820;47;19;1
-3;129;1;816;45;13;1
-21;278;-9;2222;21;16;1
-9;273;8;2208;139;17;1
-6;268;13;2230;28;14;1
-17;281;-4;2228;44;10;1
-30;268;-4;2212;11;15;1
-25;271;-11;2218;53;17;1
-9;55;-7;306;26;19;1
-9;52;0;322;81;12;1
-15;51;-3;284;18;21;1
-12;53;-3;302;45;15;1
-18;49;-7;300;36;14;1
-20;47;-9;302;23;11;1
2;58;-5;290;48;29;1
62;52;72;280;54;12;1
9;52;25;292;34;17;1
-14;52;-4;320;35;13;1
23;52;35;306;24;14;1
-3;55;-1;326;12;19;1
-5;51;-1;294;25;18;1
-12;248;-5;1954;46;17;1
-5;49;-3;302;83;23;1
5;55;8;324;23;17;1
-5;156;-8;912;42;18;1
-16;146;-8;914;22;14;1
-10;76;-3;446;30;14;1
